Outage ID,Platts Outage ID,ECPTA ID,Name,Country,Planning Status,Unit,start_date,end_date,Volume,Edited
8668,8668,11,La Plata Refinery,Argentina,Planned,FCU,2021-06-21,2021-09-01,67,No
8379,8379,568,Taneco Refinery,Russia,Planned,HCU,2021-06-21,2021-07-25,60,No
8380,8380,568,Taneco Refinery,Russia,Planned,Coker,2021-06-21,2021-07-25,48,No
8573,8573,568,Taneco Refinery,Russia,Planned,Reformer,2021-06-21,2021-07-25,20,No
8378,8378,568,Taneco Refinery,Russia,Planned,CDU,2021-06-21,2021-07-23,306,No
8734,8734,699,Qingyuan Petrochemical,China,Planned,CDU,2021-06-20,2021-08-19,52,No
8450,8450,446,Marathon Texas City (Galveston Bay) Refinery,United States,Unplanned,CDU,2021-06-19,2021-07-05,67,No
8451,8451,446,Marathon Texas City (Galveston Bay) Refinery,United States,Unplanned,FCU,2021-06-19,2021-07-05,59,No
8506,8506,424,Citgo Corpus Christi Refinery,United States,Unplanned,FCU,2021-06-18,2021-07-23,69,No
8543,8543,387,Immingham Refinery,United Kingdom,Planned,Coker,2021-06-18,2021-07-15,64.82,No
8445,8445,487,El Segundo Refinery,United States,Unplanned,Reformer,2021-06-18,2021-06-24,47,No
8449,8449,424,Citgo Corpus Christi Refinery,United States,Unplanned,FCU,2021-06-18,2021-06-24,69,No
8448,8448,424,Citgo Corpus Christi Refinery,United States,Unplanned,CDU,2021-06-18,2021-06-21,156.83,No
8434,8434,120,Litvinov Refinery,Czech Republic,Unplanned,CDU,2021-06-16,2021-06-25,75,No
8435,8435,140,Marseille Refinery,France,Unplanned,CDU,2021-06-16,2021-06-20,112,No
8431,8431,417,Wood River Refinery,United States,Unplanned,CDU,2021-06-16,2021-06-18,68,No
8455,8455,779,Shangneng Refinery,China,Planned,CDU,2021-06-15,2021-07-15,40,No
8544,8544,155,Bayern Oil Ingolstadt Refinery,Germany,Unplanned,HCU,2021-06-14,2021-07-15,46.6,No
8446,8446,411,Rosemount Refinery,United States,Unplanned,Coker,2021-06-14,2021-06-18,24,No
8433,8433,390,Stanlow Refinery,United Kingdom,Unplanned,FCU,2021-06-12,2021-06-21,67.9,No
8419,8419,434,Saint Charles Refinery,United States,Unplanned,Reformer,2021-06-11,2021-06-17,28,No
8428,8428,487,El Segundo Refinery,United States,Unplanned,FCU,2021-06-11,2021-06-17,69.98,No
7937,7937,91,Sinopec Maoming Refinery,China,Planned,CDU,2021-06-10,2021-07-19,200,No
8393,8393,196,Tehran Refinery,Iran,Planned,CDU,2021-06-10,2021-07-12,125,No
8422,8422,439,Valero Port Arthur Refinery,United States,Unplanned,HCU,2021-06-10,2021-06-28,45,No
8426,8426,120,Litvinov Refinery,Czech Republic,Unplanned,CDU,2021-06-10,2021-06-25,35,No
8420,8420,463,Commerce City Refinery,United States,Planned,CDU,2021-06-10,2021-06-16,39,No
8436,8436,311,Kirishi Refinery,Russia,Unplanned,CDU,2021-06-09,2021-06-10,159,No
8425,8425,349,Bilbao Refinery,Spain,Unplanned,CDU,2021-06-09,2021-06-09,130,No
8238,8238,227,Shikoku Refinery,Japan,Planned,CDU,2021-06-08,2021-07-11,106,No
8421,8421,436,Norco Refinery,United States,Unplanned,HCU,2021-06-08,2021-06-14,40,No
8415,8415,473,Ponca City Refinery,United States,Unplanned,Coker,2021-06-08,2021-06-10,23,No
8410,8410,453,Three Rivers Refinery,United States,Unplanned,CDU,2021-06-06,2021-07-09,85.96,No
8411,8411,453,Three Rivers Refinery,United States,Unplanned,FCU,2021-06-06,2021-07-09,23.96,No
8412,8412,453,Three Rivers Refinery,United States,Unplanned,HCU,2021-06-06,2021-07-09,30,No
8418,8418,612,RIL Jamnagar Refinery,India,Unplanned,FCU,2021-06-06,2021-06-27,200,No
8427,8427,175,RIL Jamnagar (SEZ) Refinery,India,Unplanned,FCU,2021-06-06,2021-06-18,171,No
8405,8405,452,Nixon Refinery,United States,Unplanned,CDU,2021-06-06,2021-06-16,15,No
8197,8197,763,Henan Fengli Refinery,China,Planned,CDU,2021-06-05,2021-09-04,52,No
8381,8381,236,Sendai Refinery,Japan,Planned,CDU,2021-06-05,2021-07-17,145,No
8413,8413,430,Pasadena Refinery,United States,Unplanned,Reformer,2021-06-05,2021-06-18,23,No
8407,8407,166,BPCL Kochi Refinery,India,Unplanned,CDU,2021-06-04,2021-07-04,100,No
8408,8408,164,BPCL Mumbai Refinery,India,Planned,HCU,2021-06-04,2021-06-14,40,No
8403,8403,378,Batman Refinery,Turkey,Unplanned,CDU,2021-06-03,2021-08-31,28,No
8404,8404,378,Batman Refinery,Turkey,Unplanned,Reformer,2021-06-03,2021-08-31,1.2,No
8409,8409,457,Artesia Refinery,United States,Unplanned,HCU,2021-06-03,2021-06-06,24,No
8430,8430,457,Artesia Refinery,United States,Unplanned,Reformer,2021-06-03,2021-06-06,23.5,No
8478,8478,611,Recife Refinery,Brazil,Planned,CDU,2021-06-01,2021-08-31,110,No
8479,8479,611,Recife Refinery,Brazil,Planned,Coker,2021-06-01,2021-08-31,63,No
8480,8480,611,Recife Refinery,Brazil,Planned,Reformer,2021-06-01,2021-08-31,19,No
8575,8575,323,Novo Ufa Refinery,Russia,Planned,Coker,2021-06-01,2021-08-10,12.7,No
7889,7889,78,PetroChina Jilin Refinery,China,Planned,CDU,2021-06-01,2021-07-19,200,No
7890,7890,78,PetroChina Jilin Refinery,China,Planned,FCU,2021-06-01,2021-07-19,39.99,No
7891,7891,78,PetroChina Jilin Refinery,China,Planned,HCU,2021-06-01,2021-07-19,18,No
7892,7892,78,PetroChina Jilin Refinery,China,Planned,Coker,2021-06-01,2021-07-19,17,No
7893,7893,78,PetroChina Jilin Refinery,China,Planned,Reformer,2021-06-01,2021-07-19,40,No
8398,8398,323,Novo Ufa Refinery,Russia,Planned,CDU,2021-06-01,2021-07-06,41.01,No
8383,8383,324,Ufaneftekhim Refinery,Russia,Planned,CDU,2021-06-01,2021-06-30,31.01,No
8444,8444,540,Yoshkar Ola Refinery,Russia,Unplanned,CDU,2021-06-01,2021-06-17,12.5,No
8414,8414,430,Pasadena Refinery,United States,Unplanned,FCU,2021-06-01,2021-06-10,50,No
8441,8441,331,Volgograd Refinery,Russia,Planned,CDU,2021-05-31,2021-11-30,67,No
8402,8402,590,ADNOC Ruwais Refinery,United Arab Emirates,Unplanned,FCU,2021-05-31,2021-06-15,127,No
8416,8416,398,Newell Refinery,United States,Unplanned,CDU,2021-05-30,2021-06-06,25.4,No
8386,8386,142,Lavera Refinery,France,Unplanned,CDU,2021-05-30,2021-05-31,207,No
8391,8391,315,Achinsk Refinery,Russia,Planned,Coker,2021-05-27,2021-07-17,11.13,No
8390,8390,315,Achinsk Refinery,Russia,Planned,CDU,2021-05-27,2021-07-09,150,No
8382,8382,151,Heide Refinery,Germany,Planned,Reformer,2021-05-27,2021-06-16,18,No
8384,8384,151,Heide Refinery,Germany,Planned,CDU,2021-05-27,2021-06-16,83,No
8385,8385,151,Heide Refinery,Germany,Planned,HCU,2021-05-27,2021-06-16,16,No
8392,8392,315,Achinsk Refinery,Russia,Planned,Reformer,2021-05-26,2021-07-19,25.64,No
8389,8389,180,HPCL Visakhapatnam Refinery,India,Unplanned,CDU,2021-05-25,2021-08-15,70,No
8569,8569,18,Sitra Refinery,Bahrain,Planned,FCU,2021-05-25,2021-07-06,41.4,No
8397,8397,324,Ufaneftekhim Refinery,Russia,Unplanned,CDU,2021-05-25,2021-06-04,42,No
8447,8447,424,Citgo Corpus Christi Refinery,United States,Unplanned,CDU,2021-05-24,2021-05-28,156.83,No
8255,8255,148,Gelsenkirchen Refinery,Germany,Planned,CDU,2021-05-22,2021-06-25,70,No
8388,8388,291,Plock Refinery,Poland,Planned,CDU,2021-05-20,2021-07-09,69.5,No
8387,8387,148,Gelsenkirchen Refinery,Germany,Unplanned,FCU,2021-05-20,2021-05-22,29.97,No
8377,8377,390,Stanlow Refinery,United Kingdom,Unplanned,FCU,2021-05-19,2021-05-20,67.97,No
7305,7305,145,Leuna Refinery,Germany,Planned,CDU,2021-05-18,2021-07-15,229,No
7306,7306,145,Leuna Refinery,Germany,Planned,FCU,2021-05-18,2021-07-15,55,No
8432,8432,418,Baton Rouge Refinery,United States,Planned,CDU,2021-05-18,2021-06-18,97,No
8376,8376,390,Stanlow Refinery,United Kingdom,Unplanned,CDU,2021-05-18,2021-05-22,205,No
8280,8280,238,Yokkaichi Refinery,Japan,Planned,CDU,2021-05-17,2021-07-29,255,No
7307,7307,145,Leuna Refinery,Germany,Planned,Reformer,2021-05-17,2021-07-15,22,No
7347,7347,137,Porvoo Refinery,Finland,Planned,HCU,2021-05-17,2021-06-27,63.28,No
7348,7348,137,Porvoo Refinery,Finland,Planned,Reformer,2021-05-17,2021-06-27,41.71,No
8360,8360,162,Szazhalombatta Refinery,Hungary,Planned,CDU,2021-05-17,2021-05-23,31,No
8361,8361,440,Total Port Arthur Refinery,United States,Unplanned,CDU,2021-05-17,2021-05-18,175,No
8060,8060,759,Qicheng Refinery,China,Planned,CDU,2021-05-15,2021-07-10,70,No
8061,8061,759,Qicheng Refinery,China,Planned,FCU,2021-05-15,2021-07-10,30,No
8062,8062,759,Qicheng Refinery,China,Planned,Coker,2021-05-15,2021-07-10,25,No
7875,7875,233,Sodegaura Refinery,Japan,Planned,CDU,2021-05-15,2021-06-30,143.01,No
7876,7876,233,Sodegaura Refinery,Japan,Planned,FCU,2021-05-15,2021-06-30,36,No
7877,7877,233,Sodegaura Refinery,Japan,Planned,Reformer,2021-05-15,2021-06-30,30.84,No
8267,8267,636,Tyumen Refinery,Russia,Planned,CDU,2021-05-15,2021-06-30,17,No
8323,8323,235,ENEOS Sakai Refinery,Japan,Planned,CDU,2021-05-15,2021-06-30,135,No
8324,8324,235,ENEOS Sakai Refinery,Japan,Planned,FCU,2021-05-15,2021-06-30,46,No
8325,8325,235,ENEOS Sakai Refinery,Japan,Planned,Reformer,2021-05-15,2021-06-30,34,No
8269,8269,636,Tyumen Refinery,Russia,Planned,CDU,2021-05-15,2021-06-19,105,No
8276,8276,606,Yaisk Refinery,Russia,Planned,CDU,2021-05-15,2021-06-15,60,No
8169,8169,318,Komsomolsk Refinery,Russia,Planned,Reformer,2021-05-15,2021-06-14,31.51,No
8327,8327,636,Tyumen Refinery,Russia,Planned,Coker,2021-05-15,2021-06-09,29,No
8396,8396,636,Tyumen Refinery,Russia,Planned,Reformer,2021-05-15,2021-06-09,7,No
8275,8275,328,Novo-Kuybyshevskiy Refinery,Russia,Planned,CDU,2021-05-14,2021-08-13,157,No
8268,8268,636,Tyumen Refinery,Russia,Planned,CDU,2021-05-14,2021-06-25,69,No
8394,8394,311,Kirishi Refinery,Russia,Unplanned,CDU,2021-05-14,2021-05-21,167,No
8347,8347,416,Whiting Refinery,United States,Unplanned,Reformer,2021-05-13,2021-05-20,68.2,No
8487,8487,233,Sodegaura Refinery,Japan,Planned,CDU,2021-05-12,2021-07-08,143.01,No
8364,8364,245,Mina Al-Ahmadi Refinery,Kuwait,Unplanned,CDU,2021-05-11,2021-05-31,200,No
8359,8359,224,Kashima (2) Refinery,Japan,Unplanned,CDU,2021-05-11,2021-05-30,168,No
8346,8346,400,Westlake Refinery,United States,Unplanned,CDU,2021-05-11,2021-05-15,65,No
8349,8349,408,Lima Refinery,United States,Unplanned,Coker,2021-05-11,2021-05-13,23,No
7928,7928,64,Sinopec Cangzhou Refinery,China,Planned,CDU,2021-05-10,2021-06-30,70,No
7929,7929,64,Sinopec Cangzhou Refinery,China,Planned,FCU,2021-05-10,2021-06-30,24,No
7930,7930,64,Sinopec Cangzhou Refinery,China,Planned,Coker,2021-05-10,2021-06-30,23.6,No
7931,7931,64,Sinopec Cangzhou Refinery,China,Planned,Reformer,2021-05-10,2021-06-30,3.5,No
8344,8344,367,Homs Refinery,Syria,Unplanned,CDU,2021-05-09,2021-12-15,27.5,No
8567,8567,367,Homs Refinery,Syria,Unplanned,Coker,2021-05-09,2021-12-15,18.2,No
8348,8348,414,Cenovus Toledo Refinery,United States,Unplanned,HCU,2021-05-09,2021-05-13,27.02,No
8337,8337,441,Motiva Port Arthur Refinery,United States,Unplanned,HCU,2021-05-09,2021-05-12,20,No
8338,8338,441,Motiva Port Arthur Refinery,United States,Unplanned,Reformer,2021-05-09,2021-05-12,45,No
8335,8335,441,Motiva Port Arthur Refinery,United States,Unplanned,CDU,2021-05-08,2021-05-12,210,No
8336,8336,441,Motiva Port Arthur Refinery,United States,Unplanned,CDU,2021-05-08,2021-05-12,84.7,No
8343,8343,146,Schwedt Refinery,Germany,Unplanned,CDU,2021-05-08,2021-05-11,142.99,No
8341,8341,452,Nixon Refinery,United States,Unplanned,CDU,2021-05-07,2021-05-10,15,No
8342,8342,415,PBF Toledo Refinery,United States,Unplanned,HCU,2021-05-07,2021-05-09,49.17,No
8339,8339,430,Pasadena Refinery,United States,Unplanned,FCU,2021-05-06,2021-05-10,50,No
8366,8366,156,TOR Tema Refinery,Ghana,Unplanned,CDU,2021-05-05,2022-06-30,41,No
8367,8367,156,TOR Tema Refinery,Ghana,Unplanned,FCU,2021-05-05,2022-06-30,14,No
8368,8368,156,TOR Tema Refinery,Ghana,Unplanned,Reformer,2021-05-05,2022-06-30,6,No
8329,8329,429,Garyville Refinery,United States,Unplanned,CDU,2021-05-05,2021-05-07,180,No
8330,8330,397,Linden Refinery,United States,Unplanned,FCU,2021-05-03,2021-05-07,131,No
8340,8340,436,Norco Refinery,United States,Unplanned,Coker,2021-05-02,2021-05-07,21,No
8356,8356,168,IOCL Guwahati Refinery,India,Planned,CDU,2021-05-01,2021-07-15,20,No
8357,8357,168,IOCL Guwahati Refinery,India,Planned,FCU,2021-05-01,2021-07-15,6,No
8358,8358,168,IOCL Guwahati Refinery,India,Planned,Coker,2021-05-01,2021-07-15,9.5,No
8374,8374,365,Varo Cressier Refinery,Switzerland,Planned,CDU,2021-05-01,2021-06-18,67.99,No
8375,8375,365,Varo Cressier Refinery,Switzerland,Planned,Reformer,2021-05-01,2021-06-18,16.37,No
8454,8454,635,Shenchi Refinery,China,Planned,CDU,2021-05-01,2021-05-31,52,No
7074,7074,350,Castellon Refinery,Spain,Planned,CDU,2021-05-01,2021-05-21,104.5,No
7075,7075,350,Castellon Refinery,Spain,Planned,Reformer,2021-05-01,2021-05-21,15.3,No
8312,8312,715,Fuyu Refinery,China,Planned,CDU,2021-04-30,2021-07-29,44,No
8295,8295,221,Idemitsu Showa Shell Chiba Refinery,Japan,Planned,CDU,2021-04-30,2021-06-06,190,No
8331,8331,461,Catlettsburg Refinery,United States,Unplanned,Reformer,2021-04-30,2021-05-07,31,No
8623,8623,581,Lijin Petrochemical,China,Planned,CDU,2021-04-29,2021-05-31,70,No
8318,8318,487,El Segundo Refinery,United States,Unplanned,Reformer,2021-04-29,2021-05-06,47,No
8334,8334,163,IOCL Barauni Refinery,India,Unplanned,CDU,2021-04-27,2021-05-06,119.5,No
8290,8290,463,Commerce City Refinery,United States,Unplanned,CDU,2021-04-26,2021-06-16,34,No
8369,8369,28,Araucaria Refinery,Brazil,Planned,FCU,2021-04-26,2021-06-07,53.86,No
8296,8296,56,Shell Sarnia Refinery,Canada,Unplanned,CDU,2021-04-26,2021-05-01,38,No
8303,8303,162,Szazhalombatta Refinery,Hungary,Planned,CDU,2021-04-26,2021-04-29,57,No
8298,8298,45,Suncor Edmonton Refinery,Canada,Planned,Reformer,2021-04-24,2021-07-27,12,No
8452,8452,796,Eastar Chemical,China,Planned,CDU,2021-04-24,2021-06-15,24,No
8326,8326,321,Perm Refinery,Russia,Planned,Coker,2021-04-24,2021-06-10,42,No
8297,8297,45,Suncor Edmonton Refinery,Canada,Planned,CDU,2021-04-24,2021-06-04,82,No
8271,8271,321,Perm Refinery,Russia,Planned,CDU,2021-04-24,2021-06-02,98,No
8322,8322,436,Norco Refinery,United States,Unplanned,HCU,2021-04-24,2021-05-15,43.3,No
8363,8363,436,Norco Refinery,United States,Unplanned,HCU,2021-04-24,2021-05-14,44,No
8299,8299,45,Suncor Edmonton Refinery,Canada,Unplanned,Coker,2021-04-24,2021-04-30,16.01,No
8283,8283,422,Borger Refinery,United States,Unplanned,FCU,2021-04-23,2021-05-22,40,No
8056,8056,514,Chemchina Zhenghe Refinery,China,Planned,CDU,2021-04-22,2021-06-03,100,No
8057,8057,514,Chemchina Zhenghe Refinery,China,Planned,FCU,2021-04-22,2021-06-03,33,No
8058,8058,514,Chemchina Zhenghe Refinery,China,Planned,HCU,2021-04-22,2021-06-03,12.6,No
8059,8059,514,Chemchina Zhenghe Refinery,China,Planned,Coker,2021-04-22,2021-06-03,19.8,No
8328,8328,324,Ufaneftekhim Refinery,Russia,Planned,Coker,2021-04-22,2021-04-29,8,No
8148,8148,317,Khabarovsk Refinery,Russia,Planned,HCU,2021-04-21,2021-05-31,10,No
8149,8149,317,Khabarovsk Refinery,Russia,Planned,Reformer,2021-04-21,2021-05-20,18.8,No
8147,8147,317,Khabarovsk Refinery,Russia,Planned,CDU,2021-04-21,2021-05-19,100,No
8395,8395,317,Khabarovsk Refinery,Russia,Planned,CDU,2021-04-21,2021-05-19,35,No
8278,8278,214,Sarroch Refinery,Italy,Unplanned,CDU,2021-04-21,2021-04-23,130,No
8264,8264,463,Commerce City Refinery,United States,Planned,FCU,2021-04-20,2021-06-20,21,No
8055,8055,634,Yongxin Binzhou Refinery,China,Planned,CDU,2021-04-20,2021-06-01,60,No
8272,8272,325,Ufimsky Refinery,Russia,Planned,CDU,2021-04-19,2021-06-05,128.99,No
8286,8286,50,Saint John  Refinery,Canada,Unplanned,FCU,2021-04-18,2021-04-26,25,No
8262,8262,411,Rosemount Refinery,United States,Unplanned,Coker,2021-04-18,2021-04-23,67,No
8263,8263,446,Marathon Texas City (Galveston Bay) Refinery,United States,Unplanned,Reformer,2021-04-18,2021-04-23,78,No
8355,8355,481,HF Sinclair Anacortes Refinery,United States,Planned,Coker,2021-04-17,2021-05-10,25,No
8406,8406,44,Imperial Oil Edmonton Refinery,Canada,Unplanned,Reformer,2021-04-16,2021-06-05,20.89,No
8370,8370,44,Imperial Oil Edmonton Refinery,Canada,Planned,CDU,2021-04-16,2021-05-23,128,No
8371,8371,44,Imperial Oil Edmonton Refinery,Canada,Planned,FCU,2021-04-16,2021-05-23,61,No
8333,8333,56,Shell Sarnia Refinery,Canada,Unplanned,Reformer,2021-04-16,2021-05-14,21,No
8319,8319,416,Whiting Refinery,United States,Unplanned,Coker,2021-04-16,2021-04-23,95,No
7923,7923,83,Sinopec Shanghai Refinery,China,Planned,CDU,2021-04-15,2021-06-08,120,No
8068,8068,701,Shandong Shi Da Science and Technology,China,Planned,CDU,2021-04-15,2021-06-06,46,No
2296,2296,361,Preemraff Gothenburg Refinery,Sweden,Planned,CDU,2021-04-15,2021-05-15,113,No
2297,2297,361,Preemraff Gothenburg Refinery,Sweden,Planned,Reformer,2021-04-15,2021-05-15,20.55,No
2298,2298,361,Preemraff Gothenburg Refinery,Sweden,Planned,HCU,2021-04-15,2021-05-15,6.5,No
8265,8265,399,Warren Refinery,United States,Unplanned,CDU,2021-04-15,2021-04-17,69.99,No
8321,8321,320,Orsk Refinery,Russia,Planned,HCU,2021-04-13,2021-04-30,25.92,No
8300,8300,452,Nixon Refinery,United States,Unplanned,CDU,2021-04-12,2021-04-15,15,No
8711,8711,353,Repsol La Coruna Refinery,Spain,Planned,Coker,2021-04-10,2021-09-15,18.98,No
8202,8202,512,PetroChina Dagang Petrochemical,China,Planned,CDU,2021-04-10,2021-06-30,100,No
8168,8168,318,Komsomolsk Refinery,Russia,Planned,Coker,2021-04-10,2021-06-07,44,No
8167,8167,318,Komsomolsk Refinery,Russia,Planned,CDU,2021-04-10,2021-06-04,113.49,No
3219,3219,444,Sunray Refinery,United States,Planned,CDU,2021-04-10,2021-05-15,192.95,No
3220,3220,444,Sunray Refinery,United States,Planned,HCU,2021-04-10,2021-05-15,34.55,No
3221,3221,444,Sunray Refinery,United States,Planned,Reformer,2021-04-10,2021-05-15,53.97,No
8201,8201,243,Shymkent Refinery,Kazakhstan,Planned,CDU,2021-04-10,2021-05-08,120,No
8266,8266,226,Kawasaki Refinery,Japan,Unplanned,CDU,2021-04-10,2021-04-25,170,No
8314,8314,331,Volgograd Refinery,Russia,Unplanned,Reformer,2021-04-09,2021-04-30,10,No
8301,8301,403,Paulsboro Refinery,United States,Unplanned,CDU,2021-04-09,2021-04-25,105,No
8246,8246,418,Baton Rouge Refinery,United States,Unplanned,FCU,2021-04-09,2021-04-23,115,No
8248,8248,436,Norco Refinery,United States,Unplanned,HCU,2021-04-09,2021-04-18,44,No
8247,8247,436,Norco Refinery,United States,Unplanned,FCU,2021-04-09,2021-04-15,105,No
8249,8249,436,Norco Refinery,United States,Unplanned,Reformer,2021-04-09,2021-04-15,38.32,No
8250,8250,425,Finlt Hills Corpus Christi Refinery,United States,Unplanned,CDU,2021-04-09,2021-04-13,75,No
8251,8251,425,Finlt Hills Corpus Christi Refinery,United States,Unplanned,HCU,2021-04-09,2021-04-13,12,No
8232,8232,261,Minatitlan Refinery,Mexico,Unplanned,CDU,2021-04-08,2021-06-05,245.99,No
8233,8233,261,Minatitlan Refinery,Mexico,Unplanned,FCU,2021-04-08,2021-06-05,65.99,No
8234,8234,261,Minatitlan Refinery,Mexico,Unplanned,Coker,2021-04-08,2021-06-05,55.8,No
8235,8235,139,Feyzin Refinery,France,Unplanned,CDU,2021-04-08,2021-04-30,109,No
8196,8196,577,Jincheng Petrochemical,China,Planned,CDU,2021-04-08,2021-04-22,60,No
8231,8231,45,Suncor Edmonton Refinery,Canada,Unplanned,Reformer,2021-04-08,2021-04-09,13.29,No
8243,8243,419,Baytown Refinery,United States,Unplanned,Coker,2021-04-06,2021-04-09,52,No
8220,8220,424,Citgo Corpus Christi Refinery,United States,Unplanned,CDU,2021-04-06,2021-04-08,156,No
8241,8241,56,Shell Sarnia Refinery,Canada,Unplanned,CDU,2021-04-06,2021-04-08,38,No
8242,8242,56,Shell Sarnia Refinery,Canada,Unplanned,FCU,2021-04-06,2021-04-08,14.4,No
7345,7345,137,Porvoo Refinery,Finland,Planned,CDU,2021-04-05,2021-06-27,200,No
8213,8213,291,Plock Refinery,Poland,Planned,CDU,2021-04-05,2021-05-17,69.5,No
7346,7346,137,Porvoo Refinery,Finland,Planned,FCU,2021-04-05,2021-05-16,42.32,No
8244,8244,499,Bukhara Refinery,Uzbekistan,Planned,CDU,2021-04-05,2021-04-14,50,No
8257,8257,313,Ryazan Refinery,Russia,Planned,CDU,2021-04-04,2021-05-05,63,No
8289,8289,473,Ponca City Refinery,United States,Unplanned,FCU,2021-04-03,2021-05-13,26,No
8288,8288,473,Ponca City Refinery,United States,Unplanned,CDU,2021-04-03,2021-04-30,38,No
9738,9738,706,Bentiu Refinery,South Sudan,Unplanned,CDU,2021-04-01,2022-09-30,7,No
8467,8467,172,HPCL Mumbai Refinery,India,Planned,CDU,2021-04-01,2021-07-01,150,No
7954,7954,172,HPCL Mumbai Refinery,India,Planned,CDU,2021-04-01,2021-06-15,150,No
7955,7955,172,HPCL Mumbai Refinery,India,Planned,FCU,2021-04-01,2021-06-15,49,No
7956,7956,172,HPCL Mumbai Refinery,India,Planned,Coker,2021-04-01,2021-06-15,20,No
7957,7957,172,HPCL Mumbai Refinery,India,Planned,Reformer,2021-04-01,2021-06-15,16.6,No
8228,8228,406,Joliet Refinery,United States,Planned,CDU,2021-04-01,2021-06-15,238,No
8229,8229,406,Joliet Refinery,United States,Planned,FCU,2021-04-01,2021-06-15,93,No
8230,8230,406,Joliet Refinery,United States,Planned,Coker,2021-04-01,2021-06-15,55.47,No
7911,7911,85,Sinopec Jiujiang Refinery,China,Planned,CDU,2021-04-01,2021-05-17,200,No
7912,7912,85,Sinopec Jiujiang Refinery,China,Planned,FCU,2021-04-01,2021-05-17,24.83,No
7913,7913,85,Sinopec Jiujiang Refinery,China,Planned,HCU,2021-04-01,2021-05-17,46,No
7914,7914,85,Sinopec Jiujiang Refinery,China,Planned,Coker,2021-04-01,2021-05-17,25,No
7915,7915,85,Sinopec Jiujiang Refinery,China,Planned,Reformer,2021-04-01,2021-05-17,62,No
7894,7894,72,PetroChina Fushun Refinery,China,Planned,CDU,2021-04-01,2021-05-16,230,No
7895,7895,72,PetroChina Fushun Refinery,China,Planned,FCU,2021-04-01,2021-05-16,42.2,No
7896,7896,72,PetroChina Fushun Refinery,China,Planned,HCU,2021-04-01,2021-05-16,45.86,No
7897,7897,72,PetroChina Fushun Refinery,China,Planned,Coker,2021-04-01,2021-05-16,62.68,No
